CustomerID,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,class
15400,1547.2,891.5,319.34,0,5,54.66666667,850,-30,-49.5,1596.7,yes
15406,744.87,721.42,372.435,23.45,2,0,363,0,0,744.87,yes
15407,1791.47,915.18,597.1566667,410,3,60.5,1012,0,0,1791.47,yes
15410,8786.11,2633.24,1255.158571,291.13,7,21.5,2881,0,0,8786.11,yes
15411,1276.74,666.24,638.37,610.5,2,58,538,0,0,1276.74,yes
15414,124.75,124.75,124.75,124.75,1,365,39,0,0,124.75,yes
15415,572.81,572.81,572.81,572.81,1,365,575,0,0,572.81,no
15416,9337.81,4444.76,2336.94,0,4,63.5,5073,-1,-9.95,9347.76,yes
15421,1906,1199.8,635.3333333,93.8,3,47,937,0,0,1906,yes
15422,97.7,55.5,48.85,42.2,2,0,38,0,0,97.7,no
15426,1673.33,968.4,559.4266667,0,3,112,673,-1,-4.95,1678.28,yes
15433,1540.33,1038.86,770.165,501.47,2,53,1679,0,0,1540.33,yes
15434,1522.2,743.72,391.55,0,4,46.5,1359,-9,-44,1566.2,yes
15436,1527.06,1527.06,1527.06,1527.06,1,365,795,0,0,1527.06,yes
15440,667.59,374.09,333.795,293.5,2,72,330,0,0,667.59,yes
15442,594,594,594,594,1,365,120,0,0,594,no
15443,2091.95,1360.43,1045.975,731.52,2,210,1120,0,0,2091.95,yes
15445,113.5,113.5,113.5,113.5,1,365,58,0,0,113.5,no
15447,155.17,155.17,155.17,155.17,1,365,85,0,0,155.17,no
15449,1887.16,1037.58,629.6033333,0,3,76,1467,-1,-1.65,1888.81,yes
15452,691.91,691.91,691.91,691.91,1,365,401,0,0,691.91,yes
15453,1519.53,609.88,506.51,366.73,3,27.5,835,0,0,1519.53,yes
15462,449.4,239.4,224.7,210,2,43,340,0,0,449.4,yes
15465,17009.04,1914.45,866.5095,0,20,16,2828,-29,-321.15,17330.19,yes
15467,955.57,780.5,477.785,175.07,2,7,576,0,0,955.57,yes
15468,-1.25,0,0,0,1,365,0,-1,-1.25,0,yes
15469,823.97,838.07,419.035,0,2,365,291,-2,-14.1,838.07,yes
15482,6761.4,2107.8,1690.35,755.4,4,64,2044,0,0,6761.4,yes
15485,4405.3,3517.06,2202.65,888.24,2,37,1983,0,0,4405.3,yes
15489,1054.37,1054.37,1054.37,1054.37,1,365,668,0,0,1054.37,yes
15491,7233.86,2819.47,1448.62,0,5,18.33333333,3745,-22,-9.24,7243.1,yes
15493,3813.65,1604.2,,0,5,59.5,1083,-5,-34.55,3848.2,yes
15497,3650.1,3652.6,1826.3,0,2,365,1684,-2,-2.5,3652.6,yes
15498,27211.24,5255.17,1297.128095,0,21,,13545,-3,-28.45,27239.69,yes
15505,5094.04,2767.2,1698.013333,1133.92,3,20.5,2466,0,0,5094.04,yes
15506,676.62,676.62,676.62,676.62,1,365,458,0,0,676.62,yes
15508,1000.27,311.42,166.7116667,15,6,8.8,440,0,0,1000.27,no
15513,24944.49,4345.55,1568.570625,0,16,18.71428571,9779,-144,-152.64,25097.13,yes
15514,6210.17,3249.07,923.305,0,8,27.2,3624,-369,-1176.27,7386.44,yes
15518,4618.03,1162.88,421.9845455,0,11,34.16666667,3220,-10,-23.8,4641.83,yes
15521,6800.29,1765,1360.058,751.65,5,26.25,4157,0,0,6800.29,yes
15525,923.28,923.28,923.28,923.28,1,365,396,0,0,923.28,yes
15527,4003.11,1137.54,669.9933333,0,6,51.75,1639,-3,-16.85,4019.96,yes
15529,7278.08,1437.76,909.76,36,8,31.42857143,6437,0,0,7278.08,yes
15530,3259.67,1598.12,1086.556667,478.1,3,48,1892,0,0,3259.67,yes
15532,3658.52,1588.22,744.474,0,5,112.5,1164,-13,-63.85,3722.37,yes
15544,8459.07,1656.6,1057.59,0,8,41.66666667,6778,-1,-1.65,8460.72,yes
15545,385.19,385.19,385.19,385.19,1,365,233,0,0,385.19,yes
15547,8134.6,2296.2,1016.825,74.75,8,35.71428571,5487,0,0,8134.6,yes
15549,4994.53,3102.32,1677.343333,0,3,158,2068,-10,-37.5,5032.03,yes
15555,8184.8,1844.1,684.5641667,0,12,29.22222222,6990,-14,-29.97,8214.77,yes
15561,1291.78,651.6,430.5933333,10.2,3,32.5,278,0,0,1291.78,yes
15563,2139.41,1357.48,1069.705,781.93,2,158,2383,0,0,2139.41,yes
15570,8862.06,1629.35,891.761,0,10,27.875,3508,-9,-55.55,8917.61,yes
15572,4517.35,1822.52,1129.3375,682.21,4,55.66666667,2133,0,0,4517.35,yes
15578,127.1,127.1,127.1,127.1,1,365,52,0,0,127.1,no
15579,573.05,573.05,573.05,573.05,1,365,167,0,0,573.05,yes
15581,721.63,272.34,72.163,5.11,10,22.77777778,283,0,0,721.63,no
15582,1023.66,1023.66,1023.66,1023.66,1,365,838,0,0,1023.66,yes
15584,517.71,517.71,517.71,517.71,1,365,146,0,0,517.71,yes
15587,1342.08,914.4,671.04,427.68,2,209,432,0,0,1342.08,yes
15594,956.87,961.12,480.56,0,2,365,500,-1,-4.25,961.12,yes
15596,4250.25,1383.67,539.1875,0,8,49.33333333,1890,-13,-63.25,4313.5,yes
15599,1259.45,1259.45,1259.45,1259.45,1,365,1039,0,0,1259.45,yes
15601,16204.96,2334.52,1247.089231,0,13,24.4,11962,-2,-7.2,16212.16,yes
15602,1939.85,662.55,213.535,0,10,41.25,1417,-138,-195.5,2135.35,yes
15605,1935.28,920.73,645.0933333,489.45,3,60,756,0,0,1935.28,yes
15606,6581.52,1116.39,822.69,493.47,8,28.85714286,2012,0,0,6581.52,yes
15608,895.02,895.02,895.02,895.02,1,365,776,0,0,895.02,yes
15611,3256.3,1680.27,409.025,0,8,37.83333333,934,-2,-15.9,3272.2,yes
15615,21567.48,3078.02,939.4426087,0,23,13.72222222,11168,-15,-39.7,21607.18,yes
15618,557.95,557.95,557.95,557.95,1,365,239,,0,557.95,yes
15620,2506.88,1270.09,631.9575,0,4,137,1758,-13,-20.95,2527.83,yes
15622,8364.8,4679.42,846.58,0,10,21,3836,-15,-101,8465.8,yes
15625,4607.78,2209.75,661.0471429,0,7,43,3473,-15,-19.55,4627.33,yes
15626,868.02,868.02,868.02,868.02,1,365,1030,0,0,868.02,yes
15628,3797.9,1229.77,760.5,0,5,79,2438,-12,-4.6,3802.5,yes
15630,1316.43,1322.38,661.19,0,2,365,982,-1,-5.95,1322.38,yes
15632,6585.72,1428.87,943.0885714,0,7,30.2,3861,-2,-15.9,6601.62,yes
15636,1035,1035,1035,1035,1,365,260,0,0,1035,yes
15640,25613.85,4473.88,1976.628462,0,13,24.5,14223,,-82.32,25696.17,yes
15649,816,510,408,306,2,31,192,0,0,816,no
15651,574.84,574.84,574.84,574.84,1,365,652,0,0,574.84,yes
15653,167.4,167.4,167.4,167.4,1,365,180,0,0,167.4,yes
15656,1586.04,794.8,528.68,115.51,3,52.5,581,0,0,1586.04,yes
15660,2388.59,791.68,270.8266667,0,9,45.6,1632,-13,-48.85,2437.44,yes
15664,-27.8,0,0,0,1,365,0,-16,-27.8,0,yes
15669,1605.45,817.44,403.025,0,4,79.5,800,-3,-6.65,1612.1,yes
15671,3851.47,1156.68,553.3014286,0,7,47.66666667,2283,-18,-21.64,3873.11,yes
15673,6360.66,3063.98,2120.22,958.36,3,84.5,3340,0,0,6360.66,yes
15674,2686.86,1170.53,610.946,0,5,19.5,2039,-199,-367.87,3054.73,yes
15675,768.9,618.9,384.45,150,2,125,1606,0,0,768.9,yes
15676,2768.55,2788.95,1394.475,0,2,365,1761,-4,-20.4,2788.95,yes
15679,898.56,641.34,449.28,257.22,2,28,1348,0,0,898.56,yes
15680,1382.41,1382.41,1382.41,1382.41,1,365,1031,0,0,1382.41,yes
15681,2261.76,1126.88,753.92,99.6,3,48.5,1420,0,0,2261.76,yes
15687,4631.15,1133.7,663.25,0,7,35.25,1773,-2,-11.6,4642.75,yes
15694,9710.9,2042.76,1085.188889,0,9,27.71428571,1946,-12,-55.8,9766.7,yes
15696,5135.05,1620.29,580.2333333,0,9,20.6,2244,-5,-87.05,5222.1,yes
15703,211.5,211.5,211.5,211.5,1,365,66,0,0,211.5,no
15706,1501.45,1504.4,752.2,0,2,365,565,-1,-2.95,1504.4,yes
15708,8262.97,2100.67,829.749,0,10,45.8,3192,-9,-34.52,8297.49,yes
15712,2443.79,1028.24,814.5966667,585.6,3,88.5,1197,0,0,2443.79,yes
15719,10802.37,1509.66,982.1836364,0,11,23,5739,-1,-1.65,10804.02,yes
15722,4436.55,2356.2,1119.475,0,4,90,1801,-5,-41.35,4477.9,yes
15724,212.3,114.6,72.75,0,3,83,73,-1,-5.95,218.25,no
15727,14242.33,4525.95,2373.721667,1273.26,6,49.8,7824,0,0,14242.33,yes
15730,1361.52,1374.02,687.01,,2,365,1015,-6,-12.5,1374.02,yes
15737,2732.38,1493.53,350.6225,0,8,23.5,1456,-10,-72.6,2804.98,yes
15738,10994.77,1435.65,734.5613333,0,15,23.27272727,6896,-15,-23.65,11018.42,yes
15743,1279.7,965,639.85,314.7,2,71,338,0,0,1279.7,yes
15745,962.28,962.28,962.28,962.28,1,365,448,0,0,962.28,yes
15747,1703.26,1021.76,851.63,681.5,2,52,891,0,0,1703.26,yes
15750,3592.07,1760.37,721.264,0,5,65,3406,-7,-14.25,3606.32,yes
15752,5018.19,1279.54,1003.638,698.95,5,63.5,3935,0,0,5018.19,yes
15754,245.7,245.7,245.7,245.7,1,365,102,0,0,245.7,yes
15755,3664.62,1663.38,1221.54,876.89,3,93,2000,0,0,3664.62,yes
15756,1153.25,440.18,384.4166667,327.94,3,48,531,0,0,1153.25,yes
15757,751.92,751.92,751.92,751.92,1,365,463,0,0,751.92,yes
15764,10685.28,4942.54,1783.355,0,6,42.25,6111,-3,-14.85,10700.13,yes
15781,491.55,285,167.8166667,0,3,168,143,-2,-11.9,503.45,yes
15785,4964.53,2989.69,829.385,0,6,45.66666667,3294,-2,-11.78,4976.31,yes
15791,3667.29,3675.54,1837.77,0,2,365,1474,-1,-8.25,3675.54,yes
15793,709.36,709.36,709.36,709.36,1,365,392,0,0,709.36,yes
15796,4670.41,1281.2,778.8933333,0,6,47.75,1546,-1,-2.95,4673.36,yes
15799,1534.11,862.43,767.055,671.68,2,149,1820,0,0,1534.11,yes
15801,423.02,423.02,423.02,423.02,1,365,186,0,0,423.02,yes
15804,5834.75,1945.89,1014.958333,0,6,29.66666667,3136,-4,-255,6089.75,yes
15805,10440.03,2863.42,806.6523077,0,13,25.7,7112,-44,-46.45,10486.48,yes
15806,1638.79,859.9,819.395,778.89,2,119,1236,0,0,1638.79,yes
15809,1155.65,475.9,288.9125,95.4,4,39,851,0,0,1155.65,yes
15810,3926.18,1542.34,982.065,0,4,62.5,2458,-1,-2.08,3928.26,yes
15811,5371.96,1486.51,773.3371429,0,7,64.25,2254,-8,-41.4,5413.36,yes
15815,7827.62,3017.28,1956.905,1549.7,4,39.33333333,6497,0,0,7827.62,yes
15819,4174.01,1647.14,1391.336667,1198.91,3,72.5,3135,0,0,4174.01,yes
15826,2025.22,2025.22,2025.22,2025.22,1,365,1446,0,0,2025.22,yes
15827,4368.5,592.09,239.7921053,0,19,21.16666667,1918,-39,-187.55,4556.05,yes
15829,955.44,955.44,955.44,955.44,1,365,1352,0,0,955.44,yes
15831,1404.2,1013.51,486.0666667,0,3,199,2624,-8,-54,1458.2,yes
15834,5545.76,3450.31,1138.922,0,5,55.5,2159,-4,-148.85,5694.61,yes
15835,2292.5,1045.5,764.1666667,581.4,3,96,1214,0,0,2292.5,yes
15839,938.58,938.58,938.58,938.58,1,365,754,0,0,938.58,yes
15840,762.54,772.44,386.22,0,2,365,727,-2,-9.9,772.44,yes
15841,1816.68,1007.3,608.88,0,3,120,1012,-12,-9.96,1826.64,yes
15845,6860.09,2457.36,988.7128571,0,7,47.5,3887,-8,-60.9,6920.99,yes
15847,405.68,405.68,405.68,405.68,1,365,460,0,0,405.68,yes
15850,379.83,379.83,379.83,379.83,1,365,855,0,0,379.83,yes
15854,8204.87,1541.7,911.6522222,396,9,27.125,2333,0,0,8204.87,yes
15855,712.24,237.55,142.448,95.8,5,31.5,470,0,0,712.24,no
15856,28047.91,5024.15,1757.935,0,16,19.69230769,18823,-13,-79.05,28126.96,yes
15858,2657.6,1404.79,1328.8,1252.81,2,77,2437,0,0,2657.6,yes
15860,2028.74,977.3,405.748,64.35,5,60.25,796,0,0,2028.74,yes
15861,3327.8,1523.18,1109.266667,751.51,3,66,2637,0,0,3327.8,yes
15863,12.95,12.95,12.95,12.95,1,365,5,0,0,12.95,yes
15864,2337.2,1374.72,783.7,0,3,138,1206,-4,-13.9,2351.1,yes
15865,1007.69,1007.69,1007.69,1007.69,1,365,510,0,0,1007.69,yes
15867,8733.47,1660.42,727.7891667,318.29,12,22.90909091,4817,0,0,8733.47,yes
15874,6585.42,2931.07,944.5742857,0,7,20.8,3051,-7,-26.6,6612.02,yes
15897,222.05,119.71,111.025,102.34,2,0,261,0,0,222.05,no
15901,380.29,380.29,380.29,380.29,1,365,645,0,0,380.29,yes
15903,1608.18,1134.84,536.2,0,3,67,1852,-1,-0.42,1608.6,yes
15906,2327.15,1072.09,474.61,0,5,36.33333333,750,-6,-45.9,2373.05,yes
15910,1593.8,489.16,398.45,316.79,4,36,1271,0,0,1593.8,yes
15916,2432.38,1041.17,408.4466667,0,6,43.25,1138,-2,-18.3,2450.68,yes
15919,805.52,805.52,805.52,805.52,,365,714,0,0,805.52,yes
15922,363.6,369.5,184.75,0,2,365,138,-2,-5.9,369.5,no
15923,127.08,127.08,127.08,127.08,1,365,122,0,0,127.08,no
15932,5269.68,1294.96,589.3,0,9,35.8,4360,-14,-34.02,5303.7,yes
15938,404.58,105,80.916,62.7,5,52.25,240,0,0,404.58,no
15939,16186.94,3319.5,1157.120714,0,14,18.25,14555,-3,-12.75,16199.69,yes
15950,3070.24,1966.78,1535.12,1103.46,2,253,1245,0,0,3070.24,yes
15952,860.15,525.95,430.075,334.2,2,66,357,0,0,860.15,yes
15953,2562.49,705.07,516.278,0,5,52,1487,-2,-18.9,2581.39,yes
15955,7004.04,1803.18,779.3322222,0,9,37.71428571,3179,-1,-9.95,7013.99,yes
15965,513.39,513.39,513.39,513.39,1,365,258,0,0,513.39,yes
15967,547.95,547.95,547.95,547.95,1,365,225,0,0,547.95,yes
15969,1019.2,1019.2,1019.2,1019.2,1,365,146,0,0,1019.2,yes
15971,6158.9,1965,879.8428571,70.8,7,33.33333333,2539,0,0,6158.9,yes
15974,7703.83,2442.04,1286.071667,0,6,38.25,4567,-6,-12.6,7716.43,yes
15981,7443.8,1979.4,1240.633333,742.5,6,34.4,3984,0,0,7443.8,yes
15983,3435.04,1491.45,1145.013333,916.92,3,6,2054,0,0,3435.04,yes
15984,4322.44,2170.58,720.4066667,288.4,6,51.2,2234,0,0,4322.44,yes
15987,2935.92,810.06,489.32,9.36,6,49.2,2953,0,0,2935.92,yes
15990,1072.29,1072.29,1072.29,1072.29,1,365,435,0,0,1072.29,yes
15996,2947.47,828.7,493.895,0,6,62.25,1061,-2,-15.9,2963.37,yes
15998,6428.41,2709.15,1608.5525,0,4,94.5,4206,-4,-5.8,6434.21,yes
16003,6613.62,4251.5,2204.54,89.3,3,112,2010,0,0,6613.62,yes
16005,933.76,535.8,466.88,397.96,2,88,415,0,0,933.76,yes
16007,2185.28,1128.07,1092.64,1057.21,2,34,1784,0,0,2185.28,yes
16008,405.55,405.55,405.55,405.55,1,365,203,0,0,405.55,yes
16009,1303.79,1303.79,1303.79,1303.79,1,365,584,0,0,1303.79,yes
16011,5431.06,864.99,543.106,265.81,10,27,3468,0,0,5431.06,yes
16012,3076.36,2016.56,1538.18,1059.8,2,26,1560,0,0,3076.36,yes
16014,1602.26,814.42,801.13,787.84,2,138,714,0,0,1602.26,yes
16016,2444.13,1169.43,490.526,0,5,56.66666667,979,-1,-8.5,2452.63,yes
16018,448.15,448.15,448.15,448.15,1,365,135,0,0,448.15,yes
16019,7895.34,2563.82,1127.905714,403.2,7,37.5,3521,0,0,7895.34,yes
16023,1527.06,964.85,763.53,562.21,2,74,615,0,0,1527.06,yes
16027,3131.64,1380.24,626.328,237.6,5,40.75,3198,0,0,3131.64,yes
16031,1018.78,1018.78,1018.78,1018.78,1,365,644,0,0,1018.78,yes
16033,17577.89,2425.46,768.1165217,0,23,17,6402,-23,-88.79,17666.68,yes
16036,495.84,495.84,495.84,495.84,1,365,352,0,0,495.84,yes
16040,2479.92,1368.93,1239.96,1110.99,2,120,1562,0,0,2479.92,yes
16042,1151.24,1126.29,300.285,0,4,224,752,-10,-49.9,1201.14,yes
16043,2200.18,925.43,733.3933333,432.2,3,53,1173,0,0,2200.18,yes
16048,674.16,654,337.08,20.16,2,0,384,0,0,674.16,yes
16054,783.9,783.9,783.9,783.9,1,365,380,0,0,783.9,no
16057,3098.54,1965.53,636.768,0,5,36.5,1189,-26,-85.3,3183.84,yes
16059,2752.3,1113.5,688.075,360.95,4,67.33333333,1069,0,0,2752.3,yes
16062,2129.98,888.82,709.9933333,590.58,3,115,1946,0,0,2129.98,yes
16066,1441.62,1441.62,1441.62,1441.62,1,365,774,0,0,1441.62,yes
16076,2275.58,815.65,758.5266667,717.94,3,43.5,2050,0,0,2275.58,yes
16080,421.32,461.88,230.94,0,2,365,240,-24,-40.56,461.88,yes
16081,2657.84,1155.48,885.9466667,479.8,3,90,1276,0,0,2657.84,yes
16083,952.84,952.84,952.84,952.84,1,365,1118,0,0,952.84,yes
16085,1042.14,602.3,521.07,439.84,2,84,650,0,0,1042.14,yes
16086,1660.25,988.73,415.5825,0,4,83,735,-1,-2.08,1662.33,yes
16092,2334.95,1047.49,585.8625,0,4,69,1733,-2,-8.5,2343.45,yes
16093,17,17,17,17,1,365,20,0,0,17,no
16094,805.5,841.9,280.6333333,0,3,365,576,-14,-36.4,841.9,yes
16098,5488.06,1930.6,784.0085714,56.25,7,40.33333333,1742,0,0,5488.06,yes
16099,1527,904,763.5,623,2,88,948,0,0,1527,yes
16103,3407.88,1089,851.97,697.56,4,24.66666667,1096,0,0,3407.88,yes
16107,4568.82,2146.32,1522.94,1139.7,3,39.5,1646,0,0,4568.82,yes
16110,2117.51,,1058.755,882.45,2,48,1068,0,0,2117.51,yes
16115,2713.82,797.01,542.764,433.39,5,43.25,1729,0,0,2713.82,yes
16117,232.21,232.21,232.21,232.21,1,365,130,0,0,232.21,no
16121,748.11,748.11,748.11,748.11,1,365,370,0,0,748.11,yes
16122,1771.44,975.54,590.48,371.58,3,126,2886,0,0,1771.44,yes
16128,1810.49,914.05,905.245,896.44,2,138,987,0,0,1810.49,yes
16131,7580.08,3450.1,1895.02,17,4,41,3920,0,0,7580.08,yes
16134,937.26,951.66,475.83,0,2,365,513,-14,-14.4,951.66,yes
16136,388.98,388.98,388.98,388.98,1,365,182,0,0,388.98,yes
16139,913.7,554.9,456.85,358.8,2,94,462,0,0,913.7,yes
16140,324.66,324.66,324.66,324.66,1,365,302,0,0,324.66,yes
16145,6952.54,1177.07,538.3846154,0,13,39,5913,-38,-46.46,6999,yes
16146,734.13,385.69,244.71,75,3,37,427,0,0,734.13,no
16148,76.32,76.32,76.32,76.32,1,365,72,0,0,76.32,no
16150,4139.76,1661.69,606.88,0,7,80.66666667,2358,-30,-108.4,4248.16,yes
16153,2769.37,846.23,692.3425,530.25,4,79.33333333,1381,0,0,2769.37,yes
16156,4402.75,1459.89,636.2042857,0,7,39,1996,-15,-50.68,4453.43,yes
16159,348.2,348.2,348.2,348.2,1,365,236,0,0,348.2,no
16161,9519.5,1518.7,602.85,0,16,20.27272727,4706,-38,-126.1,9645.6,yes
16168,7337.68,827.4,458.605,89.1,16,17.26666667,3836,0,0,7337.68,yes
16170,4985.79,1178.95,831.7366667,0,6,33.25,4605,-4,-4.63,4990.42,yes
16172,2253.8,1111.38,751.2666667,517.02,3,55,1454,0,0,2253.8,yes
16175,2570.14,1079.9,856.7133333,642.99,3,35,1330,0,0,2570.14,yes
16180,22663.62,7098.5,2522.257778,0,9,20.5,13176,-14,-36.7,22700.32,yes
16184,3138.78,1159.56,523.6716667,0,6,26,1531,-1,-3.25,3142.03,yes
16185,1074.3,1074.3,1074.3,1074.3,1,365,464,0,0,1074.3,yes
16186,8128.2,1792,814.32,0,10,33.25,7007,-12,-15,8143.2,yes
16187,13047.12,2920.49,1304.712,211.7,10,18.55555556,9935,0,0,13047.12,yes
16188,2311,1194.3,770.3333333,402.6,3,50.5,1869,0,0,2311,yes
16191,8472.67,2024.4,569.1513333,0,15,13.57142857,5129,-32,-64.6,8537.27,yes
16201,981,981,981,981,1,365,682,0,0,981,yes
16203,994.65,456.6,249.6,0,4,111.5,392,-1,-3.75,998.4,yes
16205,354.56,354.56,354.56,354.56,1,365,206,0,0,354.56,yes
16206,1156.45,495.78,385.4833333,323.82,3,100.5,604,0,0,1156.45,yes
16208,1354.56,1354.56,1354.56,1354.56,1,365,727,0,0,1354.56,yes
16209,6132.3,4094.4,1533.075,562.5,4,42,3208,0,0,6132.3,yes
16212,1407.3,1416.45,708.225,0,2,365,413,-3,-9.15,1416.45,yes
16218,8820.69,3273.14,1264.357143,0,7,51.4,5746,-11,-29.81,8850.5,yes
16221,890.71,477.67,445.355,413.04,2,91,743,0,0,890.71,yes
16224,2711.33,1285.71,903.7766667,477.1,3,54,2611,0,0,2711.33,yes
16225,2947.97,1069.18,736.9925,311.4,4,42,1380,0,0,2947.97,yes
16227,308.32,314.22,157.11,0,2,365,90,-2,-5.9,314.22,no
16229,1051.5,1051.5,1051.5,1051.5,1,365,270,0,0,1051.5,yes
16232,1967.3,902.95,655.7666667,531.7,3,35.5,1136,0,0,1967.3,yes
16233,719.55,419.7,208.525,0,4,36,218,-9,-114.55,834.1,yes
16235,1971.27,906.94,495.0425,0,4,72.5,763,-2,-8.9,1980.17,yes
16239,1017,1058.3,529.15,0,2,365,554,-10,-41.3,1058.3,yes
16241,4466.23,856.8,558.27875,325.34,8,36.14285714,2476,0,0,4466.23,yes
16242,2802.3,1527.66,701.8125,0,4,55,1262,-1,-4.95,2807.25,yes
16245,2385.18,1449.83,798.01,0,3,135,1373,-3,-8.85,2394.03,yes
16249,4277.52,2247.84,1069.38,280.5,4,41.66666667,2248,0,,4277.52,yes
16255,5009.85,1219.35,627.5575,0,8,46,3365,-7,-10.61,5020.46,yes
16261,1212.54,752.49,606.27,460.05,2,132,588,0,0,1212.54,yes
16265,12372.83,2453.74,1377.408889,0,9,42.16666667,5514,-19,-23.85,12396.68,yes
16266,2321.7,579.5,386.95,300.5,6,17.6,1087,0,0,2321.7,yes
16270,1141.24,1141.24,1141.24,1141.24,1,365,688,0,0,1141.24,no
16271,2717.45,1155.33,680.85,0,4,115.5,2023,-1,-5.95,2723.4,yes
16272,411.7,409.9,205.85,1.8,2,0,224,0,0,411.7,no
16274,337.75,337.75,337.75,337.75,1,365,153,0,0,337.75,no
16275,559.87,559.87,559.87,559.87,1,365,336,0,0,559.87,no
16279,1122.12,1135.02,567.51,0,2,365,546,-2,-12.9,1135.02,yes
16283,1723.12,763.83,431.755,0,4,43,1061,-2,-3.9,1727.02,yes
16287,142.5,142.5,142.5,142.5,1,365,298,0,0,142.5,no
16293,3537.39,1238.97,884.3475,251.85,4,53,1467,0,0,3537.39,yes
16298,333.9,333.9,333.9,333.9,1,365,154,0,0,333.9,yes
16305,361.22,361.22,361.22,361.22,1,365,256,0,0,361.22,no
16308,5120,1920,1706.666667,1280,3,76,16000,0,0,5120,yes
16309,2314.22,1271.48,1157.11,1042.74,2,134,1490,0,0,2314.22,yes
16316,6126.25,2245.68,629.955,0,10,33.16666667,3472,-11,-173.3,6299.55,yes
16317,1341.65,570.76,447.2166667,308.31,3,88.5,890,0,0,1341.65,no
16325,996.68,659.1,349.9266667,0,3,90,316,-18,-53.1,1049.78,yes
16326,3472.1,895.85,496.0142857,310.65,7,35.83333333,679,0,0,3472.1,yes
16327,7294.05,2093.84,1823.5125,1491.62,4,56,4996,0,0,7294.05,yes
16330,155.37,85.87,55.02333333,0,3,0,86,-2,-9.7,165.07,yes
16332,2036.65,835.57,678.8833333,390.55,3,86.5,854,0,0,2036.65,yes
16338,214.8,214.8,214.8,214.8,1,365,94,0,0,214.8,no
16341,1769.76,1775.2,887.6,0,2,365,1338,-5,-5.44,1775.2,yes
16342,1090.39,606.05,363.4633333,162.7,3,35.5,527,0,0,1090.39,yes
16348,2512.15,985.93,628.0375,449.62,4,37,1333,0,0,2512.15,yes
16349,53.5,53.5,53.5,53.5,1,365,9,0,0,53.5,no
16350,990.35,1006.35,503.175,0,2,365,635,-3,-16,1006.35,yes
16353,10034.64,1946.52,771.8953846,204,13,21.83333333,3694,0,0,10034.64,yes
16357,627.3,363.15,313.65,264.15,2,51,138,0,0,627.3,yes
16358,1349.25,1351.8,675.9,0,2,365,588,-1,-2.55,1351.8,yes
16359,3294.27,831.8,398.3133333,0,9,30.8,2496,-29,-290.55,3584.82,yes
16364,1054.98,1054.98,1054.98,1054.98,1,365,318,0,0,1054.98,yes
16365,2499.96,914.4,357.1371429,38.25,7,40.16666667,865,0,0,2499.96,yes
16367,530.9,530.9,530.9,530.9,1,365,302,0,0,530.9,yes
16369,939.15,939.15,939.15,939.15,1,365,569,0,0,939.15,yes
16370,2877.69,1305.96,959.23,784.52,3,53.5,1601,0,0,2877.69,yes
16374,624.32,624.32,624.32,624.32,1,365,178,0,0,624.32,yes
16383,866.05,866.05,866.05,866.05,1,365,791,0,0,866.05,yes
16384,1182.15,1182.15,1182.15,1182.15,1,365,571,0,0,1182.15,yes
16385,762.89,385.56,381.445,377.33,2,208,399,0,0,762.89,yes
16386,175.3,175.3,175.3,175.3,1,365,70,0,0,175.3,yes
16389,2183.22,1701.62,1091.61,481.6,2,77,964,0,0,2183.22,yes
16392,221.19,221.19,221.19,221.19,1,365,203,0,0,221.19,no
16393,4771.28,1231.67,437.4445455,0,11,31.85714286,2867,-21,-40.61,4811.89,yes
16394,3054.6,1122.18,766.605,0,4,58.5,4724,-22,-11.82,3066.42,yes
16395,2757.59,1451.27,919.1966667,468.51,3,80.5,2450,0,0,2757.59,yes
16398,1631.15,1169.95,426.45,0,4,99,758,-13,-74.65,1705.8,no
16399,420.8,420.8,420.8,420.8,1,365,289,0,0,420.8,yes
16401,7381,1661.31,617.1066667,0,12,32.33333333,6998,-14,-24.28,7405.28,yes
16407,4351.15,1077.62,543.89375,47.7,8,28.57142857,2266,0,0,4351.15,yes
16409,3035.58,1550.41,1011.86,695.48,3,83,2199,0,0,3035.58,yes
16411,488.35,488.35,488.35,488.35,1,365,249,0,0,488.35,yes
16414,132.5,132.5,132.5,132.5,1,365,46,0,0,132.5,yes
16418,581.85,581.85,581.85,581.85,1,365,320,0,0,581.85,yes
16426,1042.28,1042.28,1042.28,1042.28,1,,424,0,0,1042.28,yes
16431,642.81,298.88,214.27,74.34,3,42,453,0,0,642.81,no
16434,2366.15,1343,788.7166667,345,3,53,1192,0,0,2366.15,yes
16440,754.74,754.74,754.74,754.74,1,365,336,0,0,754.74,yes
16441,652.5,652.5,652.5,652.5,1,365,348,0,0,652.5,yes
16444,763.51,411.91,257.4866667,0,3,69,460,-1,-8.95,772.46,yes
16446,2.9,2.9,2.9,2.9,1,365,2,0,0,2.9,no
16455,3486.16,1554.9,697.232,379.06,5,41.5,1852,0,0,3486.16,yes
16456,4999.81,2287.3,1249.9525,463.95,4,89.33333333,2851,0,0,4999.81,yes
16458,6559.51,871.6,596.3190909,460.1,11,24.9,4141,0,0,6559.51,yes
16462,170,102,85,68,2,98,20,0,0,170,yes
16463,822.62,827.57,413.785,0,2,365,467,-1,-4.95,827.57,yes
